1	Sara	Davis	4/6/2024
1	Sara	Davis	4/7/2024
1	Sara	Davis	4/8/2024
1	Sara	Davis	4/9/2024
1	Sara	Davis	4/10/2024
1	Sara	Davis	4/11/2024
1	Sara	Davis	4/12/2024
1	Sara	Davis	4/13/2024
1	Sara	Davis	4/14/2024
1	Sara	Davis	4/15/2024
1	Sara	Davis	4/16/2024
1	Sara	Davis	4/17/2024
1	Sara	Davis	4/18/2024
1	Sara	Davis	4/19/2024
1	Sara	Davis	4/20/2024
1	Sara	Davis	4/21/2024
1	Sara	Davis	4/22/2024
1	Sara	Davis	4/23/2024
1	Sara	Davis	4/24/2024
1	Sara	Davis	4/25/2024
1	Sara	Davis	4/26/2024
1	Sara	Davis	4/27/2024
1	Sara	Davis	4/28/2024
1	Sara	Davis	4/29/2024
1	Sara	Davis	4/30/2024
1	Sara	Davis	5/1/2024
1	Sara	Davis	5/2/2024
1	Sara	Davis	5/3/2024
1	Sara	Davis	5/4/2024
1	Sara	Davis	5/5/2024
1	Sara	Davis	5/6/2024
1	Sara	Davis	5/7/2024
1	Sara	Davis	5/8/2024
1	Sara	Davis	5/9/2024
1	Sara	Davis	5/10/2024
1	Sara	Davis	5/11/2024
1	Sara	Davis	5/12/2024
1	Sara	Davis	5/13/2024
1	Sara	Davis	5/14/2024
1	Sara	Davis	5/15/2024
1	Sara	Davis	5/16/2024
1	Sara	Davis	5/17/2024
1	Sara	Davis	5/18/2024
1	Sara	Davis	5/19/2024
1	Sara	Davis	5/20/2024
1	Sara	Davis	5/21/2024
1	Sara	Davis	5/22/2024
1	Sara	Davis	5/23/2024
1	Sara	Davis	5/24/2024
1	Sara	Davis	5/25/2024
1	Sara	Davis	5/26/2024
1	Sara	Davis	5/27/2024
1	Sara	Davis	5/28/2024
1	Sara	Davis	5/29/2024
1	Sara	Davis	5/30/2024
1	Sara	Davis	5/31/2024
1	Sara	Davis	6/1/2024
1	Sara	Davis	6/2/2024
1	Sara	Davis	6/3/2024
1	Sara	Davis	6/4/2024
1	Sara	Davis	6/5/2024
1	Sara	Davis	6/6/2024
1	Sara	Davis	6/7/2024
1	Sara	Davis	6/8/2024
1	Sara	Davis	6/9/2024
1	Sara	Davis	6/10/2024
1	Sara	Davis	6/11/2024
1	Sara	Davis	6/12/2024
1	Sara	Davis	6/13/2024
1	Sara	Davis	6/14/2024
1	Sara	Davis	6/15/2024
1	Sara	Davis	6/16/2024
1	Sara	Davis	6/17/2024
1	Sara	Davis	6/18/2024
1	Sara	Davis	6/19/2024
1	Sara	Davis	6/20/2024
1	Sara	Davis	6/21/2024
1	Sara	Davis	6/22/2024
1	Sara	Davis	6/23/2024
1	Sara	Davis	6/24/2024
1	Sara	Davis	6/25/2024
1	Sara	Davis	6/26/2024
1	Sara	Davis	6/27/2024
1	Sara	Davis	6/28/2024
1	Sara	Davis	6/29/2024
1	Sara	Davis	6/30/2024
1	Sara	Davis	7/1/2024
1	Sara	Davis	7/2/2024
1	Sara	Davis	7/3/2024
1	Sara	Davis	7/4/2024
1	Sara	Davis	7/5/2024
1	Sara	Davis	7/6/2024
1	Sara	Davis	7/7/2024
1	Sara	Davis	7/8/2024
1	Sara	Davis	7/9/2024
1	Sara	Davis	7/10/2024
1	Sara	Davis	7/11/2024
1	Sara	Davis	7/12/2024
1	Sara	Davis	7/13/2024
1	Sara	Davis	7/14/2024
1	Sara	Davis	7/15/2024
1	Sara	Davis	7/16/2024
1	Sara	Davis	7/17/2024
1	Sara	Davis	7/18/2024
1	Sara	Davis	7/19/2024
1	Sara	Davis	7/20/2024
1	Sara	Davis	7/21/2024
1	Sara	Davis	7/22/2024
1	Sara	Davis	7/23/2024
1	Sara	Davis	7/24/2024
1	Sara	Davis	7/25/2024
1	Sara	Davis	7/26/2024
1	Sara	Davis	7/27/2024
1	Sara	Davis	7/28/2024
1	Sara	Davis	7/29/2024
1	Sara	Davis	7/30/2024
1	Sara	Davis	7/31/2024
1	Sara	Davis	8/1/2024
1	Sara	Davis	8/2/2024
1	Sara	Davis	8/3/2024
1	Sara	Davis	8/4/2024
1	Sara	Davis	8/5/2024
1	Sara	Davis	8/6/2024
1	Sara	Davis	8/7/2024
1	Sara	Davis	8/8/2024
1	Sara	Davis	8/9/2024
1	Sara	Davis	8/10/2024
1	Sara	Davis	8/11/2024
1	Sara	Davis	8/12/2024
1	Sara	Davis	8/13/2024
1	Sara	Davis	8/14/2024
1	Sara	Davis	8/15/2024
1	Sara	Davis	8/16/2024
1	Sara	Davis	8/17/2024
1	Sara	Davis	8/18/2024
1	Sara	Davis	8/19/2024
1	Sara	Davis	8/20/2024
1	Sara	Davis	8/21/2024
1	Sara	Davis	8/22/2024
1	Sara	Davis	8/23/2024
1	Sara	Davis	8/24/2024
1	Sara	Davis	8/25/2024
1	Sara	Davis	8/26/2024
1	Sara	Davis	8/27/2024
1	Sara	Davis	8/28/2024
1	Sara	Davis	8/29/2024
1	Sara	Davis	8/30/2024
1	Sara	Davis	8/31/2024
1	Sara	Davis	9/1/2024
1	Sara	Davis	9/2/2024
1	Sara	Davis	9/3/2024
1	Sara	Davis	9/4/2024
1	Sara	Davis	9/5/2024
1	Sara	Davis	9/6/2024
1	Sara	Davis	9/7/2024
1	Sara	Davis	9/8/2024
1	Sara	Davis	9/9/2024
1	Sara	Davis	9/10/2024
1	Sara	Davis	9/11/2024
1	Sara	Davis	9/12/2024
1	Sara	Davis	9/13/2024
1	Sara	Davis	9/14/2024
1	Sara	Davis	9/15/2024
1	Sara	Davis	9/16/2024
1	Sara	Davis	9/17/2024
1	Sara	Davis	9/18/2024
1	Sara	Davis	9/19/2024
1	Sara	Davis	9/20/2024
1	Sara	Davis	9/21/2024
1	Sara	Davis	9/22/2024
1	Sara	Davis	9/23/2024
1	Sara	Davis	9/24/2024
1	Sara	Davis	9/25/2024
1	Sara	Davis	9/26/2024
1	Sara	Davis	9/27/2024
1	Sara	Davis	9/28/2024
1	Sara	Davis	9/29/2024
1	Sara	Davis	9/30/2024
1	Sara	Davis	10/1/2024
1	Sara	Davis	10/2/2024
1	Sara	Davis	10/3/2024
1	Sara	Davis	10/4/2024
1	Sara	Davis	10/5/2024
1	Sara	Davis	10/6/2024
1	Sara	Davis	10/7/2024
1	Sara	Davis	10/8/2024
1	Sara	Davis	10/9/2024
1	Sara	Davis	10/10/2024
1	Sara	Davis	10/11/2024
1	Sara	Davis	10/12/2024
1	Sara	Davis	10/13/2024
1	Sara	Davis	10/14/2024
1	Sara	Davis	10/15/2024
1	Sara	Davis	10/16/2024
1	Sara	Davis	10/17/2024
1	Sara	Davis	10/18/2024
1	Sara	Davis	10/19/2024
1	Sara	Davis	10/20/2024
1	Sara	Davis	10/21/2024
1	Sara	Davis	10/22/2024
1	Sara	Davis	10/23/2024
1	Sara	Davis	10/24/2024
1	Sara	Davis	10/25/2024
1	Sara	Davis	10/26/2024
1	Sara	Davis	10/27/2024
1	Sara	Davis	10/28/2024
1	Sara	Davis	10/29/2024
1	Sara	Davis	10/30/2024
1	Sara	Davis	10/31/2024
1	Sara	Davis	11/1/2024
1	Sara	Davis	11/2/2024
1	Sara	Davis	11/3/2024
1	Sara	Davis	11/4/2024
1	Sara	Davis	11/5/2024
1	Sara	Davis	11/6/2024
1	Sara	Davis	11/7/2024
1	Sara	Davis	11/8/2024
1	Sara	Davis	11/9/2024
1	Sara	Davis	11/10/2024
1	Sara	Davis	11/11/2024
1	Sara	Davis	11/12/2024
1	Sara	Davis	11/13/2024
1	Sara	Davis	11/14/2024
1	Sara	Davis	11/15/2024
1	Sara	Davis	11/16/2024
1	Sara	Davis	11/17/2024
1	Sara	Davis	11/18/2024
1	Sara	Davis	11/19/2024
1	Sara	Davis	11/20/2024
1	Sara	Davis	11/21/2024
1	Sara	Davis	11/22/2024
1	Sara	Davis	11/23/2024
1	Sara	Davis	11/24/2024
1	Sara	Davis	11/25/2024
1	Sara	Davis	11/26/2024
1	Sara	Davis	11/27/2024
1	Sara	Davis	11/28/2024
1	Sara	Davis	11/29/2024
1	Sara	Davis	11/30/2024
1	Sara	Davis	12/1/2024
1	Sara	Davis	12/2/2024
1	Sara	Davis	12/3/2024
1	Sara	Davis	12/4/2024
1	Sara	Davis	12/5/2024
1	Sara	Davis	12/6/2024
1	Sara	Davis	12/7/2024
1	Sara	Davis	12/8/2024
1	Sara	Davis	12/9/2024
1	Sara	Davis	12/10/2024
1	Sara	Davis	12/11/2024
1	Sara	Davis	12/12/2024
1	Sara	Davis	12/13/2024
1	Sara	Davis	12/14/2024
1	Sara	Davis	12/15/2024
1	Sara	Davis	12/16/2024
1	Sara	Davis	12/17/2024
1	Sara	Davis	12/18/2024
1	Sara	Davis	12/19/2024
1	Sara	Davis	12/20/2024
1	Sara	Davis	12/21/2024
1	Sara	Davis	12/22/2024
1	Sara	Davis	12/23/2024
1	Sara	Davis	12/24/2024
1	Sara	Davis	12/25/2024
1	Sara	Davis	12/26/2024
1	Sara	Davis	12/27/2024
1	Sara	Davis	12/28/2024
1	Sara	Davis	12/29/2024
1	Sara	Davis	12/30/2024
1	Sara	Davis	12/31/2024
2	Don	Funk	1/1/2024
2	Don	Funk	1/2/2024
2	Don	Funk	1/3/2024
2	Don	Funk	1/4/2024
2	Don	Funk	1/5/2024
2	Don	Funk	1/6/2024
2	Don	Funk	1/7/2024
2	Don	Funk	1/8/2024
2	Don	Funk	1/9/2024
2	Don	Funk	1/10/2024
2	Don	Funk	1/11/2024
2	Don	Funk	1/12/2024
2	Don	Funk	1/13/2024
2	Don	Funk	1/14/2024
2	Don	Funk	1/15/2024
2	Don	Funk	1/16/2024
2	Don	Funk	1/17/2024
2	Don	Funk	1/18/2024
2	Don	Funk	1/19/2024
2	Don	Funk	1/20/2024
2	Don	Funk	1/21/2024
2	Don	Funk	1/22/2024
2	Don	Funk	1/23/2024
2	Don	Funk	1/24/2024
2	Don	Funk	1/25/2024
2	Don	Funk	1/26/2024
2	Don	Funk	1/27/2024
2	Don	Funk	1/28/2024
2	Don	Funk	1/29/2024
2	Don	Funk	1/30/2024
2	Don	Funk	1/31/2024
2	Don	Funk	2/1/2024
2	Don	Funk	2/2/2024
2	Don	Funk	2/3/2024
2	Don	Funk	2/4/2024
2	Don	Funk	2/5/2024
2	Don	Funk	2/6/2024
2	Don	Funk	2/7/2024
2	Don	Funk	2/8/2024
2	Don	Funk	2/9/2024
2	Don	Funk	2/10/2024
2	Don	Funk	2/11/2024
2	Don	Funk	2/12/2024
2	Don	Funk	2/13/2024
2	Don	Funk	2/14/2024
2	Don	Funk	2/15/2024
2	Don	Funk	2/16/2024
2	Don	Funk	2/17/2024
2	Don	Funk	2/18/2024
2	Don	Funk	2/19/2024
2	Don	Funk	2/20/2024
2	Don	Funk	2/21/2024
2	Don	Funk	2/22/2024
2	Don	Funk	2/23/2024
2	Don	Funk	2/24/2024
2	Don	Funk	2/25/2024
2	Don	Funk	2/26/2024
2	Don	Funk	2/27/2024
2	Don	Funk	2/28/2024
2	Don	Funk	2/29/2024
2	Don	Funk	3/1/2024
2	Don	Funk	3/2/2024
2	Don	Funk	3/3/2024
2	Don	Funk	3/4/2024
2	Don	Funk	3/5/2024
2	Don	Funk	3/6/2024
2	Don	Funk	3/7/2024
2	Don	Funk	3/8/2024
2	Don	Funk	3/9/2024
2	Don	Funk	3/10/2024
2	Don	Funk	3/11/2024
2	Don	Funk	3/12/2024
2	Don	Funk	3/13/2024
2	Don	Funk	3/14/2024
2	Don	Funk	3/15/2024
2	Don	Funk	3/16/2024
2	Don	Funk	3/17/2024
2	Don	Funk	3/18/2024
2	Don	Funk	3/19/2024
2	Don	Funk	3/20/2024
2	Don	Funk	3/21/2024
2	Don	Funk	3/22/2024
2	Don	Funk	3/23/2024
2	Don	Funk	3/24/2024
2	Don	Funk	3/25/2024
2	Don	Funk	3/26/2024
2	Don	Funk	3/27/2024
2	Don	Funk	3/28/2024
2	Don	Funk	3/29/2024
2	Don	Funk	3/30/2024
2	Don	Funk	3/31/2024
2	Don	Funk	4/1/2024
2	Don	Funk	4/2/2024
2	Don	Funk	4/3/2024
2	Don	Funk	4/4/2024
2	Don	Funk	4/5/2024
2	Don	Funk	4/6/2024
2	Don	Funk	4/7/2024
2	Don	Funk	4/8/2024
2	Don	Funk	4/9/2024
2	Don	Funk	4/10/2024
2	Don	Funk	4/11/2024
2	Don	Funk	4/12/2024
2	Don	Funk	4/13/2024
2	Don	Funk	4/14/2024
2	Don	Funk	4/15/2024
2	Don	Funk	4/16/2024
2	Don	Funk	4/17/2024
2	Don	Funk	4/18/2024
2	Don	Funk	4/19/2024
2	Don	Funk	4/20/2024
2	Don	Funk	4/21/2024
2	Don	Funk	4/22/2024
2	Don	Funk	4/23/2024
2	Don	Funk	4/24/2024
2	Don	Funk	4/25/2024
2	Don	Funk	4/26/2024
2	Don	Funk	4/27/2024
2	Don	Funk	4/28/2024
2	Don	Funk	4/29/2024
2	Don	Funk	4/30/2024
2	Don	Funk	5/1/2024
2	Don	Funk	5/2/2024
2	Don	Funk	5/3/2024
2	Don	Funk	5/4/2024
2	Don	Funk	5/5/2024
2	Don	Funk	5/6/2024
2	Don	Funk	5/7/2024
2	Don	Funk	5/8/2024
2	Don	Funk	5/9/2024
2	Don	Funk	5/10/2024
2	Don	Funk	5/11/2024
2	Don	Funk	5/12/2024
2	Don	Funk	5/13/2024
2	Don	Funk	5/14/2024
2	Don	Funk	5/15/2024
2	Don	Funk	5/16/2024
2	Don	Funk	5/17/2024
2	Don	Funk	5/18/2024
2	Don	Funk	5/19/2024
2	Don	Funk	5/20/2024
2	Don	Funk	5/21/2024
2	Don	Funk	5/22/2024
2	Don	Funk	5/23/2024
2	Don	Funk	5/24/2024
2	Don	Funk	5/25/2024
2	Don	Funk	5/26/2024
2	Don	Funk	5/27/2024
2	Don	Funk	5/28/2024
2	Don	Funk	5/29/2024
2	Don	Funk	5/30/2024
2	Don	Funk	5/31/2024
2	Don	Funk	6/1/2024
2	Don	Funk	6/2/2024
2	Don	Funk	6/3/2024
2	Don	Funk	6/4/2024
2	Don	Funk	6/5/2024
2	Don	Funk	6/6/2024
2	Don	Funk	6/7/2024
2	Don	Funk	6/8/2024
2	Don	Funk	6/9/2024
2	Don	Funk	6/10/2024
2	Don	Funk	6/11/2024
2	Don	Funk	6/12/2024
2	Don	Funk	6/13/2024
2	Don	Funk	6/14/2024
2	Don	Funk	6/15/2024
2	Don	Funk	6/16/2024
2	Don	Funk	6/17/2024
2	Don	Funk	6/18/2024
2	Don	Funk	6/19/2024
2	Don	Funk	6/20/2024
2	Don	Funk	6/21/2024
2	Don	Funk	6/22/2024
2	Don	Funk	6/23/2024
2	Don	Funk	6/24/2024
2	Don	Funk	6/25/2024
2	Don	Funk	6/26/2024
2	Don	Funk	6/27/2024
2	Don	Funk	6/28/2024
2	Don	Funk	6/29/2024
2	Don	Funk	6/30/2024
2	Don	Funk	7/1/2024
2	Don	Funk	7/2/2024
2	Don	Funk	7/3/2024
2	Don	Funk	7/4/2024
2	Don	Funk	7/5/2024
2	Don	Funk	7/6/2024
2	Don	Funk	7/7/2024
2	Don	Funk	7/8/2024
2	Don	Funk	7/9/2024
2	Don	Funk	7/10/2024
2	Don	Funk	7/11/2024
2	Don	Funk	7/12/2024
2	Don	Funk	7/13/2024
2	Don	Funk	7/14/2024
2	Don	Funk	7/15/2024
2	Don	Funk	7/16/2024
2	Don	Funk	7/17/2024
2	Don	Funk	7/18/2024
2	Don	Funk	7/19/2024
2	Don	Funk	7/20/2024
2	Don	Funk	7/21/2024
2	Don	Funk	7/22/2024
2	Don	Funk	7/23/2024
2	Don	Funk	7/24/2024
2	Don	Funk	7/25/2024
2	Don	Funk	7/26/2024
2	Don	Funk	7/27/2024
2	Don	Funk	7/28/2024
2	Don	Funk	7/29/2024
2	Don	Funk	7/30/2024
2	Don	Funk	7/31/2024
2	Don	Funk	8/1/2024
2	Don	Funk	8/2/2024
2	Don	Funk	8/3/2024
2	Don	Funk	8/4/2024
2	Don	Funk	8/5/2024
2	Don	Funk	8/6/2024
2	Don	Funk	8/7/2024
2	Don	Funk	8/8/2024
2	Don	Funk	8/9/2024
2	Don	Funk	8/10/2024
2	Don	Funk	8/11/2024
2	Don	Funk	8/12/2024
2	Don	Funk	8/13/2024
2	Don	Funk	8/14/2024
2	Don	Funk	8/15/2024
2	Don	Funk	8/16/2024
2	Don	Funk	8/17/2024
2	Don	Funk	8/18/2024
2	Don	Funk	8/19/2024
2	Don	Funk	8/20/2024
2	Don	Funk	8/21/2024
2	Don	Funk	8/22/2024
2	Don	Funk	8/23/2024
2	Don	Funk	8/24/2024
2	Don	Funk	8/25/2024
2	Don	Funk	8/26/2024
2	Don	Funk	8/27/2024
2	Don	Funk	8/28/2024
2	Don	Funk	8/29/2024
2	Don	Funk	8/30/2024
2	Don	Funk	8/31/2024
2	Don	Funk	9/1/2024
2	Don	Funk	9/2/2024
2	Don	Funk	9/3/2024
2	Don	Funk	9/4/2024
2	Don	Funk	9/5/2024
2	Don	Funk	9/6/2024
2	Don	Funk	9/7/2024
2	Don	Funk	9/8/2024
2	Don	Funk	9/9/2024
2	Don	Funk	9/10/2024
2	Don	Funk	9/11/2024
2	Don	Funk	9/12/2024
2	Don	Funk	9/13/2024
2	Don	Funk	9/14/2024
2	Don	Funk	9/15/2024
2	Don	Funk	9/16/2024
2	Don	Funk	9/17/2024
2	Don	Funk	9/18/2024
2	Don	Funk	9/19/2024
2	Don	Funk	9/20/2024
2	Don	Funk	9/21/2024
2	Don	Funk	9/22/2024
2	Don	Funk	9/23/2024
2	Don	Funk	9/24/2024
2	Don	Funk	9/25/2024
2	Don	Funk	9/26/2024
2	Don	Funk	9/27/2024
2	Don	Funk	9/28/2024
2	Don	Funk	9/29/2024
2	Don	Funk	9/30/2024
2	Don	Funk	10/1/2024
2	Don	Funk	10/2/2024
2	Don	Funk	10/3/2024
2	Don	Funk	10/4/2024
2	Don	Funk	10/5/2024
2	Don	Funk	10/6/2024
2	Don	Funk	10/7/2024
2	Don	Funk	10/8/2024
2	Don	Funk	10/9/2024
2	Don	Funk	10/10/2024
2	Don	Funk	10/11/2024
2	Don	Funk	10/12/2024
2	Don	Funk	10/13/2024
2	Don	Funk	10/14/2024
2	Don	Funk	10/15/2024
2	Don	Funk	10/16/2024
2	Don	Funk	10/17/2024
2	Don	Funk	10/18/2024
2	Don	Funk	10/19/2024
2	Don	Funk	10/20/2024
2	Don	Funk	10/21/2024
2	Don	Funk	10/22/2024
2	Don	Funk	10/23/2024
2	Don	Funk	10/24/2024
2	Don	Funk	10/25/2024
2	Don	Funk	10/26/2024
2	Don	Funk	10/27/2024
2	Don	Funk	10/28/2024
2	Don	Funk	10/29/2024
2	Don	Funk	10/30/2024
2	Don	Funk	10/31/2024
2	Don	Funk	11/1/2024
2	Don	Funk	11/2/2024
2	Don	Funk	11/3/2024
2	Don	Funk	11/4/2024
2	Don	Funk	11/5/2024
2	Don	Funk	11/6/2024
2	Don	Funk	11/7/2024
2	Don	Funk	11/8/2024
2	Don	Funk	11/9/2024
2	Don	Funk	11/10/2024
2	Don	Funk	11/11/2024
2	Don	Funk	11/12/2024
2	Don	Funk	11/13/2024
2	Don	Funk	11/14/2024
2	Don	Funk	11/15/2024
2	Don	Funk	11/16/2024
2	Don	Funk	11/17/2024
2	Don	Funk	11/18/2024
2	Don	Funk	11/19/2024
2	Don	Funk	11/20/2024
2	Don	Funk	11/21/2024
2	Don	Funk	11/22/2024
2	Don	Funk	11/23/2024
2	Don	Funk	11/24/2024
2	Don	Funk	11/25/2024
2	Don	Funk	11/26/2024
2	Don	Funk	11/27/2024
2	Don	Funk	11/28/2024
2	Don	Funk	11/29/2024
2	Don	Funk	11/30/2024
2	Don	Funk	12/1/2024
2	Don	Funk	12/2/2024
2	Don	Funk	12/3/2024
2	Don	Funk	12/4/2024
2	Don	Funk	12/5/2024
2	Don	Funk	12/6/2024
2	Don	Funk	12/7/2024
2	Don	Funk	12/8/2024
2	Don	Funk	12/9/2024
2	Don	Funk	12/10/2024
2	Don	Funk	12/11/2024
2	Don	Funk	12/12/2024
2	Don	Funk	12/13/2024
2	Don	Funk	12/14/2024
2	Don	Funk	12/15/2024
2	Don	Funk	12/16/2024
2	Don	Funk	12/17/2024
2	Don	Funk	12/18/2024
2	Don	Funk	12/19/2024
2	Don	Funk	12/20/2024
2	Don	Funk	12/21/2024
2	Don	Funk	12/22/2024
2	Don	Funk	12/23/2024
2	Don	Funk	12/24/2024
2	Don	Funk	12/25/2024
2	Don	Funk	12/26/2024
2	Don	Funk	12/27/2024
2	Don	Funk	12/28/2024
2	Don	Funk	12/29/2024
2	Don	Funk	12/30/2024
2	Don	Funk	12/31/2024
3	Judy	Lew	1/1/2024
3	Judy	Lew	1/2/2024
3	Judy	Lew	1/3/2024
3	Judy	Lew	1/4/2024
3	Judy	Lew	1/5/2024
3	Judy	Lew	1/6/2024
3	Judy	Lew	1/7/2024
3	Judy	Lew	1/8/2024
3	Judy	Lew	1/9/2024
3	Judy	Lew	1/10/2024
3	Judy	Lew	1/11/2024
3	Judy	Lew	1/12/2024
3	Judy	Lew	1/13/2024
3	Judy	Lew	1/14/2024
3	Judy	Lew	1/15/2024
3	Judy	Lew	1/16/2024
3	Judy	Lew	1/17/2024
3	Judy	Lew	1/18/2024
3	Judy	Lew	1/19/2024
3	Judy	Lew	1/20/2024
3	Judy	Lew	1/21/2024
3	Judy	Lew	1/22/2024
3	Judy	Lew	1/23/2024
3	Judy	Lew	1/24/2024
3	Judy	Lew	1/25/2024
3	Judy	Lew	1/26/2024
3	Judy	Lew	1/27/2024
3	Judy	Lew	1/28/2024
3	Judy	Lew	1/29/2024
3	Judy	Lew	1/30/2024
3	Judy	Lew	1/31/2024
3	Judy	Lew	2/1/2024
3	Judy	Lew	2/2/2024
3	Judy	Lew	2/3/2024
3	Judy	Lew	2/4/2024
3	Judy	Lew	2/5/2024
3	Judy	Lew	2/6/2024
3	Judy	Lew	2/7/2024
3	Judy	Lew	2/8/2024
3	Judy	Lew	2/9/2024
3	Judy	Lew	2/10/2024
3	Judy	Lew	2/11/2024
3	Judy	Lew	2/12/2024
3	Judy	Lew	2/13/2024
3	Judy	Lew	2/14/2024
3	Judy	Lew	2/15/2024
3	Judy	Lew	2/16/2024
3	Judy	Lew	2/17/2024
3	Judy	Lew	2/18/2024
3	Judy	Lew	2/19/2024
3	Judy	Lew	2/20/2024
3	Judy	Lew	2/21/2024
3	Judy	Lew	2/22/2024
3	Judy	Lew	2/23/2024
3	Judy	Lew	2/24/2024
3	Judy	Lew	2/25/2024
3	Judy	Lew	2/26/2024
3	Judy	Lew	2/27/2024
3	Judy	Lew	2/28/2024
3	Judy	Lew	2/29/2024
3	Judy	Lew	3/1/2024
3	Judy	Lew	3/2/2024
3	Judy	Lew	3/3/2024
3	Judy	Lew	3/4/2024
3	Judy	Lew	3/5/2024
3	Judy	Lew	3/6/2024
3	Judy	Lew	3/7/2024
3	Judy	Lew	3/8/2024
3	Judy	Lew	3/9/2024
3	Judy	Lew	3/10/2024
3	Judy	Lew	3/11/2024
3	Judy	Lew	3/12/2024
3	Judy	Lew	3/13/2024
3	Judy	Lew	3/14/2024
3	Judy	Lew	3/15/2024
3	Judy	Lew	3/16/2024
3	Judy	Lew	3/17/2024
3	Judy	Lew	3/18/2024
3	Judy	Lew	3/19/2024
3	Judy	Lew	3/20/2024
3	Judy	Lew	3/21/2024
3	Judy	Lew	3/22/2024
3	Judy	Lew	3/23/2024
3	Judy	Lew	3/24/2024
3	Judy	Lew	3/25/2024
3	Judy	Lew	3/26/2024
3	Judy	Lew	3/27/2024
3	Judy	Lew	3/28/2024
3	Judy	Lew	3/29/2024
3	Judy	Lew	3/30/2024
3	Judy	Lew	3/31/2024
3	Judy	Lew	4/1/2024
3	Judy	Lew	4/2/2024
3	Judy	Lew	4/3/2024
3	Judy	Lew	4/4/2024
3	Judy	Lew	4/5/2024
3	Judy	Lew	4/6/2024
3	Judy	Lew	4/7/2024
3	Judy	Lew	4/8/2024
3	Judy	Lew	4/9/2024
3	Judy	Lew	4/10/2024
3	Judy	Lew	4/11/2024
3	Judy	Lew	4/12/2024
3	Judy	Lew	4/13/2024
3	Judy	Lew	4/14/2024
3	Judy	Lew	4/15/2024
3	Judy	Lew	4/16/2024
3	Judy	Lew	4/17/2024
3	Judy	Lew	4/18/2024
3	Judy	Lew	4/19/2024
3	Judy	Lew	4/20/2024
